Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Bwd Packets/s,Min Packet Length,FIN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Active Std,Idle Std,Label_cleaned
59807,1,44,44,112,112,2608.390322,33.44090157,59807.0,59807,0,0,0.0,0,16.72045078,44,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
23896,2,88,44,100,100,12052.22631,167.3920321,7965.333333,3,3,49,49.0,0,83.69601607,44,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
1335604,41,2728,0,976,0,7009.562715,62.14416848,16287.85366,0,1,380063,9269.829268,0,31.4464467,0,0,1,0,0,1,29200,243,32,0.0,0.0,0.0,0
839391,3,26,0,4380,0,13858.8572,10.72205921,104923.875,16,335,839299,167859.8,0,7.148039471,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
100283,3,26,0,11595,0,116001.7151,69.80245904,16713.83333,5,100,100236,33412.0,0,39.88711945,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
699015,3,26,0,5840,0,16633.40558,11.44467572,99859.28571,32,302,698983,174745.75,0,7.152922326,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
9092769,5,30,6,0,0,3.299324991,0.549887499,2273192.25,312,312,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1164.0,0.0,0.0,1
62037,3,26,0,5840,0,187517.1269,128.9553009,8862.428571,3,18,61948,15487.0,0,80.59706304,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
142438,45,1325,0,4344,0,772799.3934,716.1010405,1410.277228,1,48,119378,2131.75,0,400.1741108,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
1948832,3,26,0,4380,0,5969.216433,4.618150769,243604.0,3,3,1948810,389762.0,0,3.07876718,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
6993630,4,24,6,0,0,3.43169427,0.571949045,2331210.0,328,328,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,662.0,0.0,0.0,1
23540,1,55,55,71,71,5352.591334,84.9617672,23540.0,23540,0,0,0.0,0,42.4808836,55,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
7654871,4,24,6,0,0,3.135258582,0.522543097,2551623.667,2,2,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1003.0,0.0,0.0,1
187905,3,26,0,4380,0,61908.94335,53.21838163,20878.33333,2,4,187785,31297.5,0,37.25286714,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
25399,2,86,43,98,98,11102.79932,157.4865152,8466.333333,3,4,3,3.0,0,78.74325761,43,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
859717,3,26,0,5840,0,13524.21785,10.46856117,107464.625,2,2,859659,171931.8,0,6.979040777,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
144,2,12,6,0,0,83333.33333,13888.88889,144.0,144,144,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
866913,3,26,0,5840,0,13418.87825,10.3816646,108364.125,2,3,866820,173364.0,0,6.921109731,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
157,2,70,35,51,51,1095541.401,25477.70701,52.33333333,3,3,4,4.0,0,12738.8535,35,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
1674550,3,26,0,7215,0,6946.940969,4.777402884,239221.4286,4,4,1674501,418625.25,0,2.985876803,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
114647,3,26,0,10135,0,101467.9843,69.77940984,16378.14286,4,38,114608,28652.0,0,43.61213115,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
47374,3,442,0,860,0,27736.73323,147.7603749,7895.666667,3,138,24064,8021.333333,0,84.43449994,0,0,1,0,0,1,8192,31,20,0.0,0.0,0.0,0
979014,3,26,0,4380,0,11882.36328,9.192922675,122376.75,16,124,978920,195784.0,0,6.128615117,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
111384,3,26,0,4380,0,104440.4941,80.80155139,13923.0,15,167,111314,22262.8,0,53.86770093,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
116872014,20,978,0,2920,0,55.00889203,0.325141997,3158703.081,60,841,117000000,6871205.294,0,0.15401463,0,0,1,0,0,0,8192,981,20,142624.5,258382.4078,1425988.872,0
4070556,5,135,6,46,6,45.93967016,1.719666797,678426.0,48,48,3886803,3886803.0,1,0.491333371,6,0,0,1,0,0,253,33,20,0.0,0.0,0.0,0
6690764,5,30,6,0,0,4.483792882,0.747298814,1672691.0,238,238,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,2054.0,0.0,0.0,1
992074,3,26,0,7215,0,11725.9398,8.063914587,141724.8571,4,16,992028,248007.0,0,5.039946617,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
108736,3,26,0,4380,0,106983.8876,91.96586227,12081.77778,2,38,108654,18109.0,0,64.37610359,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
4036939,4,24,6,0,0,5.945098502,0.99084975,1345646.333,49,49,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
69489,1,54,54,155,155,3007.670279,28.78153377,69489.0,69489,0,0,0.0,0,14.39076688,54,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
189539,48,1337,0,2896,0,565466.7377,590.9074122,1707.558559,0,1,166335,2640.238095,0,337.6613784,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
81737,4,24,6,0,0,293.6246743,48.93744571,27245.66667,230,230,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
142885,46,1313,0,4344,0,790565.8397,720.8594324,1400.833333,2,48,119859,2140.339286,0,398.9222102,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
4,2,12,6,0,0,3000000.0,500000.0,4.0,4,4,0,0.0,0,0.0,6,0,0,1,0,0,360,-1,20,0.0,0.0,0.0,0
4522563,5,117,0,41,41,34.9359423,1.326681353,904512.6,17,49,0,0.0,1,0.221113559,0,0,0,1,0,0,5130,127,32,0.0,0.0,0.0,0
99076,3,26,0,4380,0,117414.9138,90.83935565,12384.5,2,4,98987,19797.4,0,60.55957043,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
24304,4,128,32,64,64,15799.86833,329.1639236,3472.0,3,3,225,75.0,0,164.5819618,32,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
493,1,47,47,106,106,310344.8276,4056.795132,493.0,493,0,0,0.0,0,2028.397566,47,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
9312811,4,24,6,0,0,2.577095143,0.429515857,3104270.333,1003,1003,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,4994.0,0.0,0.0,1
82462,3,26,0,5840,0,141071.0388,109.1411802,10307.75,2,17,82419,16483.8,0,72.76078679,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
23520,1,39,39,99,99,5867.346939,85.03401361,23520.0,23520,0,0,0.0,0,42.5170068,39,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
142469,48,1325,0,4344,0,782696.5866,751.0405772,1344.04717,0,0,119259,2056.189655,0,414.1251781,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
18087031,11,1549,0,1460,0,268.9219696,1.161052911,904351.55,1,34991,18100000,2005791.778,0,0.552882339,0,0,1,0,0,0,8192,31088,20,3225857.0,0.0,0.0,0
189,2,90,45,61,61,1121693.122,21164.02116,63.0,3,4,3,3.0,0,10582.01058,45,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
189314,48,1337,0,2896,0,566138.7959,565.198559,1785.981132,1,2,166044,2862.827586,0,311.6515419,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
693055,3,26,0,7300,0,16785.10364,11.54309543,99007.85714,12,62,693004,173251.0,0,7.214434641,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
1144830,4,24,6,0,0,20.96381122,3.493968537,381610.0,7,7,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
6396903,4,24,6,0,0,3.751815527,0.625302588,2132301.0,272,272,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,688.0,0.0,0.0,1
5,3,254,6,0,0,50800000.0,600000.0,2.5,1,1,0,0.0,1,0.0,6,0,0,1,0,0,123,-1,20,0.0,0.0,0.0,0
5185516,4,24,6,0,0,4.628276145,0.771379357,1728505.333,228,228,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,668.0,0.0,0.0,1
96,1,6,6,6,6,125000.0,20833.33333,96.0,96,0,0,0.0,0,10416.66667,6,0,0,1,1,1,16384,256,20,0.0,0.0,0.0,0
142239,43,1313,0,4344,0,743157.6431,681.9508011,1481.65625,1,2,119076,2246.716981,0,379.642714,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
144045,48,1325,0,4344,0,754028.2551,735.8811483,1371.857143,0,2,120900,2121.052632,0,402.651949,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
50248,1,60,60,76,76,2706.575386,39.80257921,50248.0,50248,0,0,0.0,0,19.9012896,60,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
1156532,4,24,6,0,0,20.75169559,3.458615931,385510.6667,327,327,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
912720,3,26,0,7300,0,12745.42028,8.76501008,130388.5714,3,19,912674,228168.5,0,5.4781313,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
142635,41,1313,0,4344,0,731040.7684,673.0465874,1501.421053,2,2,119398,2211.074074,0,385.5996074,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
61664,2,72,36,92,92,4151.530877,64.86766995,20554.66667,1,1,48,48.0,0,32.43383498,36,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
3181945,5,30,6,0,0,9.428195648,1.571365941,795486.25,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
189,2,60,30,132,132,1714285.714,21164.02116,63.0,3,3,4,4.0,0,10582.01058,30,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
119881,20,1169,0,4344,0,397410.7657,383.7138496,2664.022222,1,1,96814,3872.56,0,216.8817411,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
279986,1,48,48,219,219,953.6191095,7.143214304,279986.0,279986,0,0,0.0,0,3.571607152,48,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
6077709,4,24,6,0,0,3.948856387,0.658142731,2025903.0,301,301,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,665.0,0.0,0.0,1
1283607,3,26,0,4380,0,9062.742724,7.011491835,160450.875,3,49,1283544,256708.8,0,4.67432789,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
7774701,4,24,6,0,0,3.086935433,0.514489239,2591567.0,269,269,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1610.0,0.0,0.0,1
271,2,64,32,102,102,988929.8893,14760.1476,90.33333333,3,3,4,4.0,0,7380.073801,32,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
166,2,70,35,151,151,2240963.855,24096.38554,55.33333333,2,4,2,2.0,0,12048.19277,35,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
1938769,3,26,0,4380,0,6000.199095,5.157912057,215418.7778,2,3,1938721,323120.1667,0,3.61053844,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
50408,1,0,0,0,0,0.0,39.67624187,50408.0,50408,0,0,0.0,0,19.83812093,0,0,0,1,1,1,237,110,32,0.0,0.0,0.0,0
7765581,4,24,6,0,0,3.090560771,0.515093462,2588527.0,316,316,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,771.0,0.0,0.0,1
145825,29,1169,0,4344,0,684176.2386,555.460312,1822.8125,2,4,110782,2172.196078,0,356.5918052,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
1684014,3,26,0,4380,0,6907.899816,5.344373622,210501.75,4,4,1683953,336790.6,0,3.562915748,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
10982705,5,30,6,0,0,2.731567496,0.455261249,2745676.25,201,201,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1025.0,0.0,0.0,1
3157162,4,24,6,0,0,7.601763863,1.266960644,1052387.333,329,329,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
142776,43,1307,0,4344,0,730276.7972,672.3819129,1502.905263,1,31,119650,2300.961538,0,371.2108478,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
10403699,4,24,6,0,0,2.306871815,0.384478636,3467899.667,326,326,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,858.0,0.0,0.0,1
163,2,70,35,51,51,1055214.724,24539.8773,54.33333333,3,3,3,3.0,0,12269.93865,35,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
26101,3,26,0,10135,0,445691.7359,306.5016666,3728.714286,3,3,26050,6512.5,0,191.5635416,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
95459,1,43,43,147,147,1990.383306,20.95140322,95459.0,95459,0,0,0.0,0,10.47570161,43,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
117647974,26,4176,0,2920,0,106.8441689,0.399496892,2557564.652,3,3,113000000,5625285.4,0,0.178498611,0,0,1,0,0,0,8192,1178,20,203493.25,622749.6648,1411560.986,0
10014778,4,24,6,0,0,2.396458514,0.399409752,3338259.333,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,2.0,0.0,0.0,1
23345,1,66,66,122,122,8053.116299,85.67144999,23345.0,23345,0,0,0.0,0,42.83572499,66,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
148,2,62,31,95,95,1702702.703,27027.02703,49.33333333,1,1,2,2.0,0,13513.51351,31,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
57989,5,30,6,0,0,517.3394954,86.22324924,14497.25,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
23828,27,162,6,2896,0,2498321.303,2434.11113,418.0350877,0,1,23755,791.8333333,0,1300.990431,0,1,0,0,0,1,0,61,20,0.0,0.0,0.0,0
116910699,23,2739,0,579,0,35.2149122,0.376355632,2718853.465,3,49,113000000,5630369.15,0,0.179624279,0,0,1,0,0,0,8192,6986,20,238032.0,431835.8357,43262.08508,0
830331,3,26,0,4380,0,14010.0755,10.83905093,103791.375,2,148,830233,166046.6,0,7.226033955,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
2999951,7,1029,0,1460,0,2032.366529,5.000081668,214282.2143,1,46609,2953392,421913.1429,0,2.666710223,0,0,1,0,0,1,8192,40,20,0.0,0.0,0.0,0
108168,3,26,0,5840,0,107545.6697,83.20390504,13521.0,3,78,108107,21621.4,0,55.46927002,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
642654,3,26,0,5840,0,18101.49785,14.0044254,80331.75,3,18,642493,128498.6,0,9.336283599,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
197458,48,1331,0,2896,0,513425.6399,536.8230206,1880.552381,1,1,173430,3042.631579,0,293.7333509,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
7107579,4,24,6,0,0,3.376677206,0.562779534,2369193.0,336,336,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,692.0,0.0,0.0,1
255,2,94,47,98,98,1137254.902,15686.27451,85.0,48,49,48,48.0,0,7843.137255,47,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
756231,3,26,0,5840,0,15374.93173,11.90112545,94528.875,4,4,756176,151235.2,0,7.934083633,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
8036938,5,30,6,0,0,3.732764891,0.622127482,2009234.5,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,997.0,0.0,0.0,1
23634,1,75,75,157,157,9816.366252,84.623847,23634.0,23634,0,0,0.0,0,42.3119235,75,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
46720,1,45,45,240,240,6100.171233,42.80821918,46720.0,46720,0,0,0.0,0,21.40410959,45,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
840049,3,26,0,10135,0,13848.00172,9.523254001,120007.0,15,49,840034,210008.5,0,5.95203375,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
3039360,4,24,6,0,0,7.896399242,1.31606654,1013120.0,219,219,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
514004,3,0,0,6,6,11.67306091,7.782040607,171334.6667,2,2,0,0.0,0,1.945510152,0,0,0,1,1,0,1444,0,32,0.0,0.0,0.0,0
131508,3,26,0,4380,0,88458.49682,68.43690118,16438.5,3,115,131466,26293.2,0,45.62460078,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
3,2,37,6,0,0,12300000.0,666666.6667,3.0,3,3,0,0.0,1,0.0,6,0,0,1,0,0,62,-1,20,0.0,0.0,0.0,0
886883,3,26,0,11595,0,13116.72453,7.892811115,147813.8333,4,4,886863,295621.0,0,4.51017778,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
8734350,4,24,6,0,0,2.747771729,0.457961955,2911450.0,276,276,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,679.0,0.0,0.0,1
698759,3,26,0,8760,0,16648.08611,11.44886864,99822.71429,2,3,698655,174663.75,0,7.155542898,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
196173,45,1313,0,4344,0,516696.997,519.9492285,1942.306931,1,27,172533,3080.946429,0,290.559863,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143435,49,1325,0,2896,0,767427.7547,745.9825008,1353.160377,2,2,120520,2114.385965,0,404.3643462,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
142852,49,1325,0,4344,0,780598.1015,735.026461,1373.576923,1,1,119883,2179.690909,0,392.0141125,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
6731582,4,24,6,0,0,3.565283762,0.59421396,2243860.667,303,303,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,693.0,0.0,0.0,1
1076999,4,24,6,0,0,22.28414325,3.714023876,358999.6667,10,10,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
7570672,4,24,6,0,0,3.170128094,0.528354682,2523557.333,227,227,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,620.0,0.0,0.0,1
23405,1,55,55,111,111,7092.501602,85.45182653,23405.0,23405,0,0,0.0,0,42.72591327,55,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
7838149,4,24,6,0,0,3.061947406,0.510324568,2612716.333,313,313,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,771.0,0.0,0.0,1
59796,3,26,0,8760,0,194444.4444,117.0646866,9966.0,53,304,59730,19910.0,0,66.89410663,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
85108,3,26,0,5840,0,136685.153,93.99821403,12158.28571,4,48,84959,21239.75,0,58.74888377,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
93196139,2,104,48,120,99,3.465808814,0.042920233,31100000.0,23524,93200000,93100000,93100000.0,0,0.021460116,48,0,0,0,0,1,-1,-1,20,71252.0,0.0,0.0,0
309,2,90,45,103,103,957928.8026,12944.98382,103.0,1,1,49,49.0,0,6472.491909,45,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
10987626,4,24,6,0,0,2.184275293,0.364045882,3662542.0,273,273,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,675.0,0.0,0.0,1
142743,50,1337,0,4344,0,781278.2413,756.604527,1334.046729,0,1,119784,2101.473684,0,406.3246534,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
7797292,5,30,6,0,0,3.847489616,0.641248269,1949323.0,199,199,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,2098.0,0.0,0.0,1
11328660,5,30,6,0,0,2.648150796,0.441358466,2832165.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1977.0,0.0,0.0,1
59612,1,46,46,142,142,3153.727437,33.55029189,59612.0,59612,0,0,0.0,0,16.77514594,46,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
923911,3,26,0,4380,0,12584.54548,9.741198016,115488.875,12,110,923861,184772.2,0,6.494132011,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
913357,3,26,0,8760,0,12736.53128,8.758897123,130479.5714,2,4,913341,228335.25,0,5.474310702,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
175,2,12,6,6,6,102857.1429,17142.85714,87.5,71,175,0,0.0,0,5714.285714,6,0,0,1,0,0,360,255,20,0.0,0.0,0.0,0
198167,44,1319,0,4344,0,518905.7714,484.4398916,2085.968421,1,1,174924,3429.882353,0,262.4049413,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
9176000,5,30,6,0,0,3.269398431,0.544899738,2294000.0,250,250,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,891.0,0.0,0.0,1
8003,15,19897,0,0,0,2486192.678,2624.015994,400.15,1,2,6663,1332.6,0,749.7188554,0,0,1,0,0,0,29200,362,32,0.0,0.0,0.0,0
185922,46,1319,0,4344,0,576370.7361,559.3743613,1805.067961,1,1,162870,2857.368421,0,311.9587784,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
138621,3,26,0,5755,0,83919.46386,64.92522778,17327.625,3,49,138575,27715.0,0,43.28348519,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
8896752,5,30,6,0,0,3.372017114,0.562002852,2224188.0,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,3998.0,0.0,0.0,1
834376,3,26,0,4380,0,13934.96457,9.58800349,119196.5714,6,994,834370,208592.5,0,5.992502181,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
958126,3,26,0,7215,0,12135.14715,7.305928448,159687.6667,50,201,958076,319358.6667,0,4.174816256,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
48835,1,54,54,110,110,3358.247159,40.95423364,48835.0,48835,0,0,0.0,0,20.47711682,54,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
142803,49,1325,0,4344,0,740306.5762,756.2866326,1334.607477,1,1,119829,2066.017241,0,413.1565863,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
16,1,6,6,6,6,750000.0,125000.0,16.0,16,0,0,0.0,0,62500.0,6,0,0,1,1,1,351,258,20,0.0,0.0,0.0,0
54824,3,26,0,7300,0,212188.0928,145.9214942,7832.0,3,3,54757,13689.25,0,91.2009339,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
1054392,4,24,6,0,0,22.76193294,3.793655491,351464.0,312,312,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
24629,2,72,36,70,70,8607.738844,162.4101669,8209.666667,3,13,3,3.0,0,81.20508344,36,0,0,0,0,1,-1,-1,40,0.0,0.0,0.0,0
60122,1,55,55,111,111,2761.052527,33.26569309,60122.0,60122,0,0,0.0,0,16.63284655,55,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
75,3,4,0,4,4,106666.6667,53333.33333,25.0,3,3,0,0.0,1,13333.33333,0,0,0,1,0,0,302,302,32,0.0,0.0,0.0,0
8611499,4,24,6,0,0,2.786971235,0.464495206,2870499.667,314,314,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,632.0,0.0,0.0,1
70206,3,26,0,5840,0,165698.0885,128.1941714,8775.75,46,237,70159,14031.8,0,85.46278096,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
114168519,44,29739,6,509,6,351.0862745,0.910934125,1108432.223,1,3,114000000,1933541.271,1,0.525538918,6,0,0,1,0,1,256,32,20,94499.31579,6334.858273,14039.74922,0
142409,3,26,0,10135,0,81687.25291,56.17622482,20344.14286,5,24,142321,35580.25,0,35.11014051,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
5121655,4,24,6,0,0,4.685985292,0.780997549,1707218.333,306,306,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,685.0,0.0,0.0,1
2014961,5,30,6,0,0,14.88862564,2.481437606,503740.25,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
23832,2,68,34,125,125,13343.40383,167.8415576,7944.0,3,3,48,48.0,0,83.92077878,34,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
3,2,37,6,0,0,12300000.0,666666.6667,3.0,3,3,0,0.0,1,0.0,6,0,0,1,0,0,62,-1,20,0.0,0.0,0.0,0
902779,3,26,0,5840,0,12885.76717,8.861526464,128968.4286,3,99,902733,225683.25,0,5.53845404,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
7911195,5,30,6,0,0,3.79209462,0.63201577,1977798.75,245,245,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1651.0,0.0,0.0,1
4027908,5,30,6,0,0,7.448035059,1.241339177,1006977.0,0,0,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
48421,2,94,47,125,125,7104.355548,82.60878544,16140.33333,3,49,3,3.0,0,41.30439272,47,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
8029795,5,30,6,0,0,3.736085417,0.622680903,2007448.75,49,49,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1065.0,0.0,0.0,1
23424,1,49,49,177,177,9648.224044,85.38251366,23424.0,23424,0,0,0.0,0,42.69125683,49,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
710992,3,26,0,4380,0,16353.20791,12.65837028,88874.0,48,138,710928,142185.6,0,8.438913518,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
604364,3,26,0,7300,0,19248.33379,13.23705581,86337.71429,2,2,604289,151072.25,0,8.273159884,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
1155546,4,24,6,0,0,20.76940252,3.461567086,385182.0,275,275,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
8912887,4,24,6,0,0,2.692730201,0.448788367,2970962.333,0,0,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,4.0,0.0,0.0,1
3,2,12,6,0,0,4000000.0,666666.6667,3.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,385,-1,20,0.0,0.0,0.0,0
11182853,5,30,6,0,0,2.682678562,0.447113094,2795713.25,204,204,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1463.0,0.0,0.0,1
142878,48,1331,0,4344,0,780498.0473,762.8886183,1322.944444,1,1,119942,1999.033333,0,426.9376671,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
197510,49,1337,0,2896,0,513320.8445,536.681687,1881.047619,1,1,173895,3105.267857,0,288.5929826,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
